graph_id,node_id,label,train_mask,val_mask,test_mask,feat_feature_00,feat_feature_01,feat_feature_02,feat_feature_03,X,Y,Z,
2,194,0,TRUE,FALSE,FALSE,0,0,1,0,17.997749,157.969902,1.5,
2,195,0,TRUE,FALSE,FALSE,0,0,0,0,9.998875,165.868279,-1,
2,196,0,TRUE,FALSE,FALSE,0,0,0,0,22.998874,148.976799,-1,
2,197,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,165.868279,4.5,
2,198,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,185.84288,16.5,
2,199,0,TRUE,FALSE,FALSE,1,0,0,0,4.999101,164.856855,-1,
2,200,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,157.969895,16.5,
2,201,0,TRUE,FALSE,FALSE,0,1,0,0,13.122749,189.84288,7.5,
2,202,0,TRUE,FALSE,FALSE,0,1,0,0,22.872749,150.071518,16.5,
2,203,0,FALSE,TRUE,FALSE,0,0,0,0,13.123874,159.900582,-1,
2,204,0,FALSE,TRUE,FALSE,0,1,0,0,22.998874,181.849777,-1,
2,205,0,FALSE,TRUE,FALSE,0,1,0,0,22.872749,181.84288,16.5,
2,206,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,154.020706,1.5,
2,207,0,FALSE,TRUE,FALSE,0,1,0,0,22.998874,173.84288,-1,
2,208,0,FALSE,TRUE,FALSE,0,1,0,0,14.747749,194.34288,13.5,
2,209,0,FALSE,TRUE,FALSE,0,1,0,0,21.247749,194.34288,10.5,
2,210,0,FALSE,TRUE,FALSE,0,1,0,0,22.998875,161.919083,-1,
2,211,0,FALSE,TRUE,FALSE,0,1,0,0,21.247749,194.34288,13.5,
2,212,0,FALSE,TRUE,FALSE,0,1,0,0,13.123874,161.919083,-1,
2,213,0,FALSE,TRUE,FALSE,0,1,0,0,22.872749,150.071518,10.5,
2,214,0,FALSE,TRUE,FALSE,0,1,0,0,22.872749,157.969895,10.5,
2,215,0,FALSE,TRUE,FALSE,0,1,0,0,22.872749,161.919083,1.5,
2,216,0,FALSE,TRUE,FALSE,0,0,0,0,26.839752,165.782373,-1,
2,217,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,181.84288,16.5,
2,218,0,FALSE,TRUE,FALSE,0,0,1,0,17.997749,181.84288,1.5,
2,219,0,FALSE,TRUE,FALSE,1,0,0,0,15,195.849777,-1,
2,220,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,177.84288,10.5,
2,221,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,177.84288,13.5,
2,222,0,FALSE,TRUE,FALSE,0,1,0,0,13.122749,161.919083,16.5,
2,223,0,FALSE,TRUE,FALSE,0,1,0,0,13.123875,181.849777,-1,
2,224,0,FALSE,TRUE,FALSE,0,0,1,0,17.997749,181.84288,16.5,
2,225,0,FALSE,TRUE,FALSE,0,0,0,0,9.998874,154.020706,-1,
2,226,0,FALSE,TRUE,FALSE,0,1,0,0,22.872749,161.919083,7.5,
2,227,0,FALSE,TRUE,FALSE,0,0,1,0,17.997749,181.84288,10.5,
2,228,0,FALSE,FALSE,TRUE,0,0,0,0,22.998875,159.900582,-1,
2,229,0,FALSE,FALSE,TRUE,0,0,0,0,22.998875,179.849777,-1,
2,230,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,165.868279,19.5,
2,231,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,173.84288,16.5,
2,232,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,185.84288,4.5,
2,233,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,157.969894,16.5,
2,234,0,FALSE,FALSE,TRUE,0,0,0,1,21.99775,194.377182,1.5,
2,235,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,165.868279,4.5,
2,236,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,165.868279,16.5,
2,237,0,FALSE,FALSE,TRUE,0,1,0,0,22.998874,157.925987,-1,
2,238,0,FALSE,FALSE,TRUE,0,0,1,0,17.997749,181.84288,13.5,
2,239,0,FALSE,FALSE,TRUE,1,0,0,0,15,143.976799,-1,
2,240,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,173.84288,7.5,
2,241,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,173.84288,1.5,
2,242,0,FALSE,FALSE,TRUE,1,0,0,0,45,144.856674,-1,
2,243,0,FALSE,FALSE,TRUE,0,0,0,0,19.873874,159.900582,-1,
2,244,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,154.020706,7.5,
2,245,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,157.969894,1.5,
2,246,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,189.84288,4.5,
2,247,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,181.84288,13.5,
2,248,0,FALSE,FALSE,TRUE,0,0,1,0,17.997749,181.84288,7.5,
2,249,0,FALSE,FALSE,TRUE,0,0,0,0,17.997749,190.849777,-1,
2,250,0,FALSE,FALSE,TRUE,0,0,1,0,17.997749,157.969902,13.5,
2,251,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,185.84288,19.5,
2,252,0,FALSE,FALSE,TRUE,0,1,0,0,22.872749,165.868279,7.5,
2,253,0,FALSE,FALSE,TRUE,0,1,0,0,13.122749,165.868279,10.5,
3,0,0,,,,1,0,0,0,0,10,31,0
3,1,0,,,,1,0,0,0,0,34,44,0
3,2,0,,,,1,0,0,0,0,1,9,0
3,3,0,,,,1,0,0,0,0,30,42,0
3,4,0,,,,1,0,0,0,0,33,45,0
3,5,0,,,,1,0,0,0,0,15,13,0
3,6,0,,,,1,0,0,0,0,37,1,0
3,7,0,,,,1,0,0,0,0,17,36,0
3,8,3,,,,0,0,0,1,0,13,18,0
3,9,3,,,,0,0,0,1,0,19,10,0
3,10,3,,,,0,0,0,1,0,22,19,0
3,11,3,,,,0,0,0,1,0,0,48,0
3,12,0,,,,1,0,0,0,0,28,39,0
3,13,0,,,,1,0,0,0,0,14,30,0
3,14,0,,,,1,0,0,0,0,8,34,0
3,15,0,,,,1,0,0,0,0,39,32,0
3,16,0,,,,1,0,0,0,0,36,28,0
3,17,3,,,,0,0,0,1,0,41,40,0
3,18,0,,,,1,0,0,0,0,27,43,0
3,19,0,,,,1,0,0,0,0,12,5,0
3,20,0,,,,1,0,0,0,0,48,38,0
3,21,0,,,,1,0,0,0,0,20,29,0
3,22,0,,,,1,0,0,0,0,35,2,0
3,23,0,,,,1,0,0,0,0,45,15,0
3,24,0,,,,1,0,0,0,0,21,35,0
3,25,0,,,,1,0,0,0,0,29,0,0
3,26,0,,,,1,0,0,0,0,44,6,0
3,27,0,,,,1,0,0,0,0,32,8,0
3,28,0,,,,1,0,0,0,0,42,23,0
3,29,3,,,,0,0,0,1,0,43,24,0
3,30,3,,,,0,0,0,1,0,5,7,0
3,31,3,,,,0,0,0,1,0,47,46,0
3,32,4,,,,0,0,0,0,1,23,25,0
3,33,0,,,,1,0,0,0,0,6,41,0
3,34,0,,,,1,0,0,0,0,25,27,0
3,35,0,,,,1,0,0,0,0,26,26,0
3,36,3,,,,0,0,0,1,0,9,33,0
3,37,0,,,,1,0,0,0,0,46,20,0
3,38,3,,,,0,0,0,1,0,3,3,0
3,39,0,,,,1,0,0,0,0,11,16,0
3,40,3,,,,0,0,0,1,0,24,12,0
3,41,0,,,,1,0,0,0,0,38,22,0
3,42,0,,,,1,0,0,0,0,2,37,0
3,43,0,,,,1,0,0,0,0,4,21,0
3,44,0,,,,1,0,0,0,0,16,11,0
3,45,0,,,,1,0,0,0,0,40,4,0
3,46,0,,,,1,0,0,0,0,7,17,0
3,47,3,,,,0,0,0,1,0,18,14,0
3,48,0,,,,1,0,0,0,0,31,47,0
